"Date","Adobe","Amazon","AMD","Apple","CISCO","GE","Google","IBM","Intel","META","MSFT","NTFX","NVDIA","PLNTR","PayPal","Qual","SlsFrc","StarB","TESLA","Zoom"
2024-03-04,567.94,177.58,205.36,175.1,49.13,129.03,133.35,193.06,45.61,498.19,414.92,615.83,85.24,24.04,59.98,166.56,314.64,92.46,188.14,69.71
2024-03-01,570.93,178.22,202.64,179.66,48.4,127.14,137.14,188.2,43.82,502.3,415.5,619.34,82.28,24.93,60.54,163.09,316.88,93.16,202.64,70.91
2024-02-29,560.28,176.76,192.53,180.75,48.37,125.73,138.46,185.03,43.05,490.13,413.64,602.92,79.11,25.08,60.34,157.79,308.82,94.9,201.88,70.73
2024-02-28,551.82,173.16,176.54,181.42,48.06,124.7,136.38,185.3,41.99,484.02,407.72,596.48,77.66,24.42,60.25,155.85,299.77,93,202.04,69.62
2024-02-27,552.49,173.54,178,182.63,48.31,123.4,138.88,184.87,42.73,487.05,407.48,601.67,78.7,24.53,60.16,158.3,299.5,94.13,199.73,68.17
2024-02-26,560.48,174.73,176.01,181.16,48.4,124.03,137.57,184.13,42.99,481.74,407.54,587.65,79.09,23.56,59.33,157.03,300.39,94.28,199.4,63.12
2024-02-23,553.44,174.99,176.52,182.52,48.86,122.88,143.96,185.72,42.99,484.03,410.34,583.56,78.82,22.97,59.16,154.91,292.8,95.62,191.97,63.4
2024-02-22,537.57,174.58,181.86,184.37,48.57,121.55,144.09,184.21,42.98,486.13,411.65,588.47,78.54,23.59,58.35,154.75,293.65,95.78,197.41,62.12
2024-02-21,538.52,168.59,164.29,182.32,48.48,119.46,142.55,179.7,43.47,468.03,402.18,573.35,67.47,22.74,57.48,152.01,283.55,95.02,194.77,61.35
2024-02-20,541.91,167.08,165.69,181.56,48.28,119.1,141.12,183.44,44.52,471.75,402.79,575.13,69.45,23.4,58.63,151.96,286.39,93.46,193.76,61.32
2024-02-16,546.66,169.51,173.87,182.31,48.44,119.53,140.52,187.64,43.51,473.32,404.06,583.95,72.61,24.44,59.14,152.69,289.72,93.22,199.95,62.12
2024-02-15,590.44,169.8,176.76,183.86,49.06,118.9,142.77,186.87,44.05,484.03,406.56,593.46,72.66,25.41,59.7,155.98,291.94,93.22,200.45,64.04
2024-02-14,604.66,170.98,178.7,184.15,50.28,117.4,145.94,183.57,44.19,473.28,409.49,579.33,73.9,25.19,58.87,153.94,289.15,94.07,188.71,64.14
2024-02-13,601.89,168.64,171.54,185.04,49.64,113.61,145.14,183.7,43.16,460.12,406.32,554.52,72.13,24.01,58.26,150.04,281.15,93.87,184.02,63.66
2024-02-12,611.84,172.34,171.91,187.15,49.99,112.33,147.53,186.16,44.03,468.9,415.26,557.85,72.25,25.05,60.09,153.1,287.32,95.47,188.13,64.48
2024-02-09,627.21,174.45,172.48,188.85,50.13,111.62,149,186.34,43.31,468.11,420.55,561.32,72.13,24.38,58.91,151,291.3,97.3,193.57,65.7
2024-02-08,615.86,169.84,169.35,188.32,49.95,111.43,145.91,184.36,42.5,470,414.11,558.53,69.64,24.51,56.13,148.18,291.95,96.59,189.56,63.9
2024-02-07,615.85,170.53,170.94,189.41,49.77,110.99,145.54,183.74,42.78,469.59,414.05,559.3,70.1,23.6,63.24,145.89,288.84,95.31,187.58,63.88
2024-02-06,607.14,169.15,167.88,189.3,49.98,110.25,144.1,183.41,42.74,454.72,405.49,555.88,68.22,21.87,63.71,144.1,285.83,95.67,185.1,63.6
2024-02-05,630.5,170.31,174.23,187.68,49.51,110.36,143.68,183.42,42.77,459.41,405.65,562.06,69.33,16.72,61.54,144.03,288.11,92.51,181.06,63.69
2024-02-02,634.76,171.81,177.66,185.85,50.18,109.42,142.38,185.79,42.6,474.99,411.22,564.64,66.16,17.02,62.42,141.69,285.66,92.99,187.91,64.27
2024-02-01,627.91,159.28,170.48,186.86,50.18,108.51,141.16,186.9,43.36,394.78,403.78,567.51,63.03,16.33,62.02,141.11,283.8,93.37,188.86,64.85
2024-01-31,617.78,155.2,167.69,184.4,50.18,106.12,140.1,183.66,43.08,390.14,397.58,564.11,61.53,16.09,61.35,148.51,281.09,93.03,187.29,64.61
2024-01-30,627.96,159,172.06,188.04,52.24,107.33,151.46,187.87,42.92,400.06,408.59,562.85,62.77,16.74,63.68,145.98,287.73,94.08,191.59,67.18
2024-01-29,630.23,161.26,177.83,191.73,52.29,105.06,153.51,187.14,43.84,401.02,409.72,575.79,62.47,17.09,63.76,149.64,287.86,93.8,190.93,68.93
2024-01-26,613.93,159.12,177.25,192.42,52.14,105.13,152.19,187.42,43.65,394.14,403.93,570.42,61.03,16.35,61.78,150.72,279.94,92.8,183.25,67.74
2024-01-25,622.58,157.75,180.33,194.17,52.33,104.12,151.87,190.43,49.55,393.18,404.87,562,61.62,16.46,60.71,154.47,279.03,92.61,182.63,67.42
2024-01-24,606.48,156.87,178.29,194.5,51.31,104.12,148.7,173.93,49.09,390.7,402.56,544.87,61.36,16.75,63.02,154.37,276.88,92.04,207.83,69.04
2024-01-23,597.18,156.02,168.42,195.18,51.76,104.14,147.04,173.94,48.89,385.2,398.9,492.19,59.87,17.33,64.78,153.5,276.77,91.97,209.14,69.63
2024-01-22,603.59,154.78,168.18,193.89,51.57,105.17,145.99,172.83,48.22,381.78,396.51,485.71,59.65,17.6,63.74,152.87,280.3,93.07,208.8,69.59
2024-01-19,611.55,155.34,174.23,191.56,51.27,104.03,146.38,171.48,48.15,383.45,398.67,482.95,59.49,16.78,65.82,151.96,280.88,93.86,212.19,69.04
2024-01-18,593.7,153.5,162.67,188.63,50.75,103.02,143.48,166.84,46.74,376.13,393.87,485.31,57.11,16.4,62.09,145.29,274.46,93.34,211.88,67.32
2024-01-17,596.1,151.71,160.17,182.68,50.3,101.68,141.47,166.08,46.06,368.37,389.47,480.33,56.05,16.39,59.89,139.32,271.44,91.77,215.55,67.95
2024-01-16,597.68,153.16,158.74,183.63,50.59,102.55,142.49,166.96,47.06,367.46,390.27,481.24,56.38,16.53,58.45,141.12,269.19,92.7,219.91,69.1
2024-01-12,596.54,154.62,146.56,185.92,50.34,104.01,142.65,165.8,47.12,374.49,388.47,492.16,54.71,16.76,61,140.2,271.93,91.98,218.89,70.46
2024-01-11,597.49,155.18,148.02,185.59,50.44,104.04,142.08,162.16,47.64,369.67,384.63,492.23,54.82,16.68,61.35,139.03,271.38,92.94,227.22,68.5
2024-01-10,591.03,153.73,148.54,186.19,50.24,103.94,142.28,161.23,47.47,370.47,382.77,478.33,54.35,16.79,60.96,139.31,264.13,93.5,233.94,68.18
2024-01-09,586.2,151.37,149.26,185.14,49.91,103.2,140.95,160.08,48.05,357.43,375.79,482.09,53.14,16.39,61.05,139.89,261.34,93.09,234.96,68.31
2024-01-08,580.55,149.1,146.18,185.56,50.46,102.8,138.84,161.14,48.45,358.66,374.69,485.03,52.25,16.67,61.74,139.03,260.87,94.19,240.45,68.39
2024-01-05,564.6,145.24,138.58,181.18,50.09,101.21,135.73,159.16,46.89,351.95,367.75,474.06,49.1,15.98,60.12,136.73,251.12,92.99,237.49,66.96
2024-01-04,567.05,144.57,136.01,181.91,50.08,99.9,136.39,160.86,46.87,347.12,367.94,474.67,48,16.25,58.45,136.17,251.24,93.55,237.93,66.9
2024-01-03,571.79,148.47,135.32,184.25,50.51,99.42,138.92,160.1,47.05,344.47,370.6,470.26,47.57,16.09,58.63,137.6,251.84,93.23,238.45,67.17
2024-01-02,580.07,149.93,138.58,185.64,50.51,100.93,138.17,161.5,47.8,346.29,370.87,468.5,48.17,16.58,61.46,140.23,256.13,93.67,248.42,69.15
2023-12-29,596.6,151.94,147.41,192.53,50.52,102.28,139.69,163.55,50.25,353.96,376.04,486.88,49.52,17.17,61.41,144.63,263.14,96.01,248.48,71.91
2023-12-28,595.52,153.38,148.76,193.58,50.48,102.83,140.23,163.75,50.39,358.32,375.28,490.51,49.52,17.56,63.08,145.86,265.58,95.93,253.18,73.09
2023-12-27,596.08,153.34,146.07,193.15,50.44,102.74,140.37,163.46,50.76,357.83,374.07,491.79,49.42,17.47,62.68,145.72,266.72,95.29,261.44,73.73
2023-12-26,598.26,153.41,143.41,193.05,50.28,102.15,141.52,163.21,50.5,354.83,374.66,491.19,49.28,17.68,62.56,145.46,266.22,95.67,256.61,74.21
2023-12-22,598.75,153.42,139.6,193.6,50.09,101.53,141.49,162.14,48,353.39,374.58,486.76,48.83,17.41,61.84,143.49,266.34,95.28,252.54,72.5
2023-12-21,600.14,153.84,139.91,194.68,49.7,101.75,140.42,160.78,47.08,354.09,373.54,491.61,48.99,17.59,62.06,142.44,267.25,95.33,254.5,71.9
2023-12-20,596.06,152.12,135.47,194.83,49.8,98.87,138.34,160.05,45.76,349.28,370.62,489.27,48.11,17.25,61.74,140.44,260.25,94.71,247.14,69.86
2023-12-19,604.64,153.79,140.15,196.94,50.18,100.93,136.65,161.56,46.66,350.36,373.26,495.02,49.6,17.95,63.01,143.23,264.34,97.72,257.22,72.42
2023-12-18,599.13,154.07,138.9,195.89,50.24,99.08,135.8,162.74,45.69,344.62,372.65,486.12,50.08,17.84,61.47,141.65,263.59,96.56,252.08,71.36
2023-12-15,584.68,149.97,139.15,197.57,49.87,98.75,132.6,162.23,46.16,334.92,370.73,472.06,48.89,18.2,61.26,143.13,261.6,96.75,253.5,71.57
2023-12-14,584.64,147.42,138,198.11,49.44,97.25,131.94,162.91,45.18,333.17,365.93,469.83,48.35,18.21,61.87,141.5,257.21,97.84,251.05,72.14
2023-12-13,624.26,148.84,138.19,197.96,49.69,97.11,132.57,163.62,44.57,334.74,374.37,479.98,48.09,17.87,61.73,138.8,257.32,98.11,239.29,71.22
2023-12-12,633.66,147.48,137.61,194.71,49.33,98.02,132.52,164.71,44.04,334.22,374.38,463,47.66,17.5,58.89,136.68,256.45,98.15,237.01,71.28
2023-12-11,625.2,145.89,134.41,193.18,49.39,96.39,133.29,163.51,44.54,325.28,371.3,459.89,46.63,17.77,59.04,136.1,252.1,98.12,239.74,72.58
2023-12-08,610.01,147.42,128.92,195.71,48.38,96.64,134.99,161.96,42.7,332.75,374.23,453.76,47.51,17.77,58.94,132.97,250.81,96.61,243.84,73.06
2023-12-07,608.78,146.88,128.37,194.27,48.26,95.75,136.93,160.22,42.15,326.59,370.95,452,46.6,17.22,58.48,132.94,248.85,96.44,242.64,71.93
2023-12-06,595.7,144.52,116.82,192.32,47.7,96.01,130.02,160.28,41.27,317.45,368.8,446.73,45.5,17.13,59.53,129.96,249.13,97.02,239.37,70.94
2023-12-05,602.22,146.88,118.38,193.42,47.93,96.35,130.99,161.39,41.92,318.29,372.52,455.15,46.57,18.3,57.92,130.75,251.02,95.54,238.72,68.72
2023-12-04,604.56,144.84,118.57,189.43,48.05,97.39,129.27,161.1,42.35,320.02,369.14,453.9,45.51,18.4,59.85,129.95,250.66,97.6,235.58,68.16
2023-12-01,612.47,147.03,121.39,191.24,48.47,98.17,131.86,160.55,43.74,324.82,374.51,465.74,46.77,20.27,59.65,129.67,260,99.2,238.83,70.29
2023-11-30,611.01,146.09,121.16,189.95,48.38,97.61,132.53,158.56,44.7,327.15,378.91,473.97,46.77,20.05,57.61,129.05,251.9,99.3,240.08,67.83
2023-11-29,617.39,146.32,123.85,189.37,48.05,95.25,134.99,156.41,44.94,332.2,378.85,477.19,48.14,19.84,57.97,127.91,230.35,99.85,244.14,67.95
2023-11-28,623.32,147.03,122.01,190.4,47.85,95.24,137.2,155.65,44.23,338.99,382.7,479,47.82,19.71,58.47,126.59,224.92,101.18,246.72,67.53
2023-11-27,619.27,147.73,122.65,189.79,47.93,96.14,136.41,155.57,44.08,334.7,378.61,479.17,48.24,19.08,56.39,128.2,224.79,102.36,236.08,65.55
2023-11-24,619.43,146.74,122.31,189.97,48.36,96.14,136.69,155.18,43.96,338.23,377.43,479.56,47.78,19.2,55.76,127.75,224.38,102.78,235.45,64.53
2023-11-22,619.72,146.71,122.51,191.31,48.08,95.85,138.49,155.13,43.67,341.49,377.85,478,48.72,19.69,56.34,127.5,223.84,103.44,234.21,63.83
2023-11-21,610.99,143.9,119.16,190.64,47.8,96.08,136.97,153.91,43.64,336.98,373.07,474.95,49.94,19.8,55.4,127.02,224.32,103.69,241.2,65.94
2023-11-20,612.7,146.13,121.53,191.45,48.27,96.22,136.25,154.35,44.74,339.97,377.44,474.47,50.41,21.34,56.99,129.51,225.13,104.3,235.6,66
2023-11-17,602.66,145.18,120.62,189.69,47.76,96.11,135.31,152.89,43.81,335.04,369.85,465.91,49.3,20.49,56.54,129.47,221.22,105.57,234.3,64.12
2023-11-16,602.06,142.83,119.83,189.71,48.04,95.32,136.93,153.06,43.35,334.19,376.17,466.95,49.48,19.77,56.82,128.7,221.45,107.21,233.59,63.4
2023-11-15,595.31,143.2,118,188.01,53.28,93.2,134.62,152.58,40.61,332.71,369.67,461.94,48.89,19.95,58.25,128.92,219.42,106.03,242.84,63.74
2023-11-14,604.33,145.8,119.88,187.44,53.17,93.96,133.62,150.41,39.41,336.31,370.27,448.65,49.66,19.94,56.68,127.36,221.18,105.6,237.41,62.77
2023-11-13,590.34,142.59,116.79,184.8,52.23,92.58,132.09,148.1,38.23,329.19,366.68,444.62,48.62,19.71,54.39,123.85,215.28,103.51,223.71,61.54
2023-11-10,597.22,143.56,118.59,186.4,52.59,92.38,132.59,149.02,38.86,328.77,369.67,447.24,48.34,19.67,54.77,124.21,213.63,104.33,214.65,62.06
2023-11-09,577.74,140.6,113.49,182.41,52,90.63,130.24,146.62,37.8,320.55,360.69,435.15,46.95,18.27,54.28,120.1,210.01,102.23,209.98,60.65
2023-11-08,585.31,142.08,113.59,182.89,53,91.24,131.84,148.03,37.92,319.78,363.2,436.65,46.57,18.49,55.08,120.06,211.47,104.3,222.11,61.83
2023-11-07,585.2,142.71,113.45,181.82,53.13,89.59,130.97,148.83,38.77,318.82,360.53,434.61,45.96,18.8,54.63,120.72,211.84,103.68,222.18,62.69
2023-11-06,565.45,139.74,111.75,179.23,53.29,89.58,130.25,148.97,37.95,315.8,356.53,434.74,45.75,18.54,54.62,119.93,207.42,104.03,219.27,61.82
2023-11-03,563.66,138.6,112.25,176.65,53.01,87.29,129.1,147.9,38.14,314.6,352.8,432.36,45.01,18.89,56.1,119.52,207.47,102.65,219.96,62.99
2023-11-02,558.71,138.07,107.83,177.57,52.75,86.37,127.49,147.01,37.7,310.87,348.32,424.71,43.51,17.97,55.06,117.36,208.11,100.01,218.51,61.28
2023-11-01,544.5,137,108.04,173.97,52.19,85.95,126.45,145.4,37.29,311.85,346.07,420.19,42.33,14.92,51.66,110.89,203.91,91.35,205.66,60.03
2023-10-31,532.06,133.09,98.5,170.77,52.13,87.05,124.08,144.64,36.5,301.27,338.11,411.69,40.78,14.8,51.8,108.99,200.83,92.24,200.84,59.98
2023-10-30,526.94,132.71,96.18,170.29,51.57,88,124.46,142.63,35.69,302.66,337.31,410.08,41.16,14.69,51.05,107.83,199.27,93.15,197.36,60
2023-10-27,508.12,127.74,96.43,168.22,51.56,85.23,122.17,142.52,35.54,296.73,329.81,397.87,40.5,15.07,50.39,106.46,196.57,92.02,207.3,59.29
2023-10-26,514.28,119.57,93.67,166.89,51.37,87.19,122.28,143.76,32.52,288.35,327.89,403.54,40.33,15.29,51.75,105.62,196.25,92.67,205.76,59.5
2023-10-25,521.14,121.39,96.06,171.1,52.4,89.11,125.61,137.08,32.83,299.53,340.67,411.25,41.78,15.59,51.49,104.78,197.06,94,212.42,60.35
2023-10-24,539.56,128.56,101.67,173.44,53.01,91.05,138.81,137.79,34.59,312.55,330.53,413.73,43.66,16.64,54.24,109.39,204.22,94.62,216.52,62.14
2023-10-23,540.41,126.56,100.01,173,52.2,85.5,136.5,136.38,33.85,314.01,329.32,406.84,42.98,16.2,53.45,108.66,202,94.2,212.08,61.13
2023-10-20,540.96,125.17,101.81,172.88,52.93,85.01,135.6,137.16,34.92,308.65,326.67,400.96,41.39,16.11,53.39,108.63,203.73,94.19,211.99,61.71
2023-10-19,555.74,128.4,102.4,175.46,53.32,85.71,137.75,138.01,35.67,312.81,331.32,401.77,42.1,17.06,54.81,111.28,208.32,94.42,220.11,62.36
2023-10-18,557.87,128.13,102.17,175.84,53.77,86.2,137.96,139.97,35.64,316.97,330.11,346.19,42.2,17.2,55.8,110.98,204.83,93.75,242.68,62.97
2023-10-17,560.09,131.47,105.14,177.15,53.94,88.17,139.72,140.32,36.06,324,332.06,355.72,43.94,17.84,57.16,112.2,209.84,94.18,254.85,63.84
2023-10-16,550.74,132.55,106.46,178.72,54.16,87.46,139.1,139.21,36.56,321.15,332.64,360.82,46.1,17.36,57,110.51,208.53,93.65,253.92,63.18
2023-10-13,548.76,129.79,105.09,178.85,53.77,87.65,137.36,138.46,35.97,314.69,327.73,355.68,45.46,17.36,55.75,108.66,204.59,91.48,251.12,62.75
2023-10-12,559.63,132.33,108.79,180.71,53.85,89.22,138.97,141.24,36.84,324.16,331.16,361.2,46.95,17.94,56.36,111.46,205.68,91.42,258.87,63.47
2023-10-11,549.91,131.83,108.31,179.8,53.66,90.76,140.55,143.23,36.88,327.82,332.42,365.93,46.81,17.92,58.07,111.12,206.85,91.95,262.99,64.82
2023-10-10,532.72,129.48,109.01,178.39,53.87,89.34,138.06,142.11,36.43,321.84,328.39,373.32,45.8,17.8,57.72,112.31,206.88,93.18,263.62,67.28
2023-10-09,529.29,128.26,106.97,178.99,53.92,88.36,138.42,142.2,36.06,318.36,329.82,385.95,45.27,17.61,57.96,111.8,207.22,92.68,259.67,66.1
2023-10-06,526.68,127.96,107.24,177.49,53.45,89.33,137.58,142.03,36.19,315.43,327.26,381.51,45.76,16.61,57.77,110.88,207.36,92.85,260.53,65.48
2023-10-05,516.44,125.96,102.91,174.91,53.07,87.13,135.07,141.52,35.89,304.79,319.36,372.59,44.69,15.81,57.48,109.8,202.01,92.37,260.05,64.52
2023-10-04,518.42,127,104.07,173.66,53.45,87.23,135.24,141.07,35.93,305.58,318.96,376.9,44.04,15.73,58.57,109.85,201.87,91.15,261.16,66.06
2023-10-03,507.03,124.72,100.08,172.4,53.65,86.36,132.43,140.39,35.69,300.94,313.39,376.75,43.52,14.9,57.3,110.19,199.83,89.48,246.53,68.04
2023-10-02,521.13,129.46,103.27,173.75,54.39,87.18,134.17,140.8,35.46,306.82,321.8,380.33,44.78,15.88,58.56,111.1,203.71,91.13,251.6,70.11
2023-09-29,509.9,127.12,102.82,171.21,53.76,88.59,130.86,140.3,35.55,300.21,315.75,377.6,43.5,16,58.46,111.06,202.78,91.27,250.22,69.94
2023-09-28,504.67,125.98,102.76,170.69,53.88,90.03,132.31,141.58,35.18,303.96,313.64,376.36,43.09,15.77,58.18,111.1,203.2,91.08,246.38,68.33
2023-09-27,502.6,125.98,98.07,170.43,53.2,88.87,130.54,143.17,34.61,297.74,312.79,377.59,42.47,14.85,57.34,109.19,202.73,91.17,240.5,67.32
2023-09-26,506.3,125.98,95.96,171.96,52.71,88.1,128.57,143.24,33.83,298.96,312.14,379.25,41.91,13.96,58.93,109.72,202.49,92,244.12,68.3
2023-09-25,511.6,131.27,97.38,176.08,53.48,89.53,131.11,146.48,34.29,300.83,317.54,384.8,42.22,14.22,58.86,110.43,206.34,92.74,246.99,68.65
2023-09-22,512.9,129.12,96.2,174.79,53.57,89.15,130.25,146.91,34.18,299.08,317.01,379.81,41.61,14.13,57.88,107.68,206.43,93.68,244.88,68.85
2023-09-21,513.88,129.33,96.11,173.93,53.34,90.55,130.44,147.38,34.65,295.73,319.53,384.15,41.02,14,58.62,107.96,208.61,93.1,255.7,68.31
2023-09-20,535.78,135.29,100.34,175.49,55.5,92.04,133.74,149.83,34.69,299.67,320.77,386.3,42.24,14.74,60.86,109.22,213.03,95.16,262.59,68.8
2023-09-19,541.69,137.63,101.61,179.07,55.84,93.13,138.04,146.52,36.34,305.07,328.65,396.2,43.52,15.15,62.19,110.72,215.7,95.29,266.5,69.34
2023-09-18,532.42,139.98,102.37,177.97,56.11,93.42,138.21,145.09,37.99,302.55,329.06,394.4,43.97,15.46,62.94,112.75,215,96.76,265.28,70.63
2023-09-15,528.89,140.39,101.49,175.01,56.04,92.55,137.4,145.99,37.88,300.31,330.22,396.94,43.9,15.33,64.21,113.14,214.61,96.23,274.39,71.11
2023-09-14,552.16,144.72,106.63,175.74,56.37,92.68,138.1,147.35,38.67,311.72,338.7,400.49,45.58,15.83,64.44,114.04,218.78,97.16,276.04,71.57
2023-09-13,553.56,144.85,107.71,174.21,56.28,91.04,136.71,146.55,38.71,305.06,336.06,412.24,45.49,15.6,62.84,112.64,218.8,96.93,271.3,69.84
2023-09-12,542.21,141.23,105.31,176.3,56.39,92.16,135.34,146.3,38.86,301.66,331.77,434.69,44.87,15.59,62.81,111.23,221.66,96.24,267.48,70.27
2023-09-11,564.5,143.1,105.32,179.36,56.84,91.57,136.92,148.38,38.59,307.56,337.94,445.36,45.18,15.79,61.93,110.28,225.31,95.67,273.58,71.78
2023-09-08,560.36,138.23,106.09,178.18,56.67,89.53,136.38,147.68,38.01,297.89,334.27,442.8,45.57,15.13,60.98,106.14,224.76,95.28,248.5,72.06
2023-09-07,560.46,137.85,106.59,177.56,56.79,89.59,135.26,147.52,38.18,298.67,329.91,443.14,46.24,15.21,61.65,106.4,222.53,95.1,251.49,73.68
2023-09-06,561.94,135.36,109.28,182.91,57.16,90.3,134.46,148.06,36.98,299.17,332.88,445.76,47.06,15.3,62.8,114.68,221.62,95.95,251.92,74
2023-09-05,564.88,137.27,110.78,189.7,57.26,90.46,135.77,148.13,36.71,300.15,333.55,448.68,48.55,15.21,63.74,116.55,218.69,96.84,256.49,73.28
2023-09-01,563.21,138.12,109.45,189.46,57.84,91.55,135.66,147.94,36.61,296.38,328.66,439.88,48.51,15.18,63.57,115.39,221.53,98,245.01,71.72
2023-08-31,559.34,138.01,105.72,187.87,57.35,91.73,136.17,146.83,35.14,295.89,327.76,433.68,49.36,14.98,62.51,114.53,221.46,97.44,258.08,71.03
2023-08-30,545.36,135.07,106.59,187.65,56.81,91.61,135.88,146.86,34.53,295.1,328.79,434.67,49.26,16.33,63.42,113.27,215.04,99.24,256.9,68.67
2023-08-29,540.57,134.91,105.92,184.12,56.56,92.42,134.57,146.45,34.31,297.99,328.41,429.99,48.78,15.4,62.5,113.78,211.96,99.15,257.18,68.81
2023-08-28,529.92,133.14,102.61,180.19,56.2,91.33,131.01,146.02,33.62,290.26,323.7,418.06,46.84,14.64,61.67,111.68,211.72,97.04,238.82,67.57
2023-08-25,525.06,133.26,102.25,178.61,55.7,89.73,129.88,145.35,33.25,285.5,322.98,416.03,46.02,14.53,61.19,110.32,209.47,95.48,238.59,67.7
2023-08-24,512.43,131.84,101.8,176.38,55.24,88.99,129.78,143.55,32.59,286.75,319.97,406.93,47.16,14.14,60.71,108.51,205.51,94.83,230.04,66.95
2023-08-23,530.71,135.52,109.43,181.12,55.98,90.93,132.37,143.41,33.98,294.24,327,427.55,47.12,15.3,61.76,111.17,209.13,95.18,236.86,68.17
2023-08-22,519.48,134.25,105.66,177.23,55.46,89.48,129.08,141.49,32.89,287.6,322.46,413.17,45.67,14.67,60.98,109.47,206.76,96.07,233.19,65.83
2023-08-21,520.47,134.68,108.22,175.84,55.44,89.77,128.37,142.28,33.14,289.9,321.88,408.29,46.97,14.5,59.51,110.68,209.03,96.46,231.28,67.27
2023-08-18,508.13,133.22,105.45,174.49,55.04,89.59,127.46,141.41,32.75,283.25,316.48,404.53,43.3,14.4,59.42,110.1,204.83,97.23,215.49,66.29
2023-08-17,511.67,133.98,104.44,174,54.73,88.92,129.92,140.66,32.58,285.09,316.88,403,43.34,14.15,58.6,110.08,203.84,96.57,219.22,65.36
2023-08-16,514.49,135.07,107.19,176.57,52.96,91.01,128.7,140.64,33.53,294.29,320.4,415.45,43.49,15.45,59.68,110.15,206.99,98.98,225.6,65.38
2023-08-15,518.7,137.67,111.35,177.45,53.35,91.24,129.78,141.87,34.77,301.95,321.86,423.7,43.94,15.37,59.47,111.68,208.78,100.04,232.96,66.06
2023-08-14,522.25,140.57,111.98,179.46,53.88,92.6,131.33,141.91,35.68,306.19,324.04,427.78,43.75,15.72,63.27,114.02,212.06,101.01,239.76,67.55
2023-08-11,508.45,138.41,107.57,177.79,53.79,91.84,129.56,143.12,34.89,301.64,321.01,421.66,40.86,15.41,61.54,114.61,208.7,100.99,242.65,66.6
2023-08-10,515.83,138.56,110.23,177.97,53.37,91.01,129.69,143.25,34.68,305.74,322.93,429.98,42.39,15.41,62.79,115.61,208.25,101.66,245.34,67.47
2023-08-09,513.78,137.85,110.47,178.19,52.99,89.89,129.66,142.49,34.28,305.21,322.23,428.9,42.55,15.25,62.02,116.57,205.86,99.92,242.19,66.55
2023-08-08,520.6,139.94,113.23,179.8,53.06,91,131.4,145.91,35.02,312.64,326.05,438.3,44.66,17.04,63.19,117.66,211.58,100.7,249.7,67.55
2023-08-07,529.73,142.22,116.81,178.85,53.01,91.94,131.53,146.18,35.23,316.56,330.11,440.76,45.42,17.99,64.42,119.34,216.06,101.74,251.45,68.66
2023-08-04,526.88,139.57,115.82,181.99,52.63,90.6,128.11,144.24,35.14,310.73,327.78,431.6,44.68,18.2,62.75,121.5,214.59,100.68,253.86,69.06
2023-08-03,523.76,128.91,113.15,191.17,53.15,90.04,128.45,144.45,34.87,313.19,326.66,431,44.52,18.71,64.18,118.7,215.56,102.33,259.32,69.89
2023-08-02,530.3,128.21,109.35,192.58,52.58,89.73,128.38,144.17,34.39,314.31,327.5,429.7,44.27,18.97,73.2,129.27,220.5,102.13,254.11,69.89
2023-08-01,549.1,131.69,117.6,195.61,52.66,90.73,131.55,143.33,35.8,322.71,336.34,438.62,46.51,19.99,75.53,132.08,224.27,101.26,261.07,72.91
2023-07-31,546.17,133.68,114.4,196.45,52.04,91.55,132.72,144.18,35.77,318.6,335.92,438.97,46.73,19.84,75.82,132.17,225.01,101.57,267.43,73.35
2023-07-28,528.87,132.21,112.96,195.83,52.09,91.67,132.58,143.45,36.83,325.48,338.37,425.78,46.75,17.81,73.98,129.48,225.6,101.25,266.44,73.08
2023-07-27,513.97,128.25,111.1,193.22,53,92.5,129.4,142.97,34.55,311.71,330.72,413.17,45.9,16.15,72.03,125.85,225.15,100.78,255.71,72.39
2023-07-26,514.55,128.15,110.09,194.5,53.22,91.93,129.27,141.07,34.36,298.57,337.77,422.67,45.45,16.43,73.43,124.02,225.58,101.73,264.35,71.1
2023-07-25,525.34,129.13,113,193.62,53.6,93.89,122.21,140.33,34.1,294.47,350.98,427.7,45.68,16.55,72.96,125.07,226.03,102.92,265.28,69.33
2023-07-24,523.86,128.8,110.61,192.75,53.11,88.35,121.53,139.54,33.63,291.61,345.11,428.37,44.61,16.32,73.69,124.1,225.66,102.78,269.06,69.51
2023-07-21,520.23,130,110.95,191.94,52.63,88.42,120.02,138.94,34.02,294.26,343.77,427.5,44.31,16.43,72.99,124.72,228.06,102.82,260.02,71.03
2023-07-20,516.88,129.96,110.25,193.13,52.37,89.15,119.2,138.38,33.37,302.52,346.87,437.42,45.52,17.13,73.02,120.72,228.16,100.88,262.9,69.8
2023-07-19,527.17,135.36,116.43,195.1,52.43,88.06,122.03,135.48,34.46,316.01,355.08,477.59,47.08,18.05,74.22,124.42,234.37,101.83,291.26,73.92
